Cust_ID,ZIP,expected_duration,actual_duration,Job_ID,Technician_ID,Advisor_ID,Date_of_job,Time_of_job,Outlet_code,Channel_code
C_34691,02127,11,14,15,2,2,2019-09-23,16:13:52,2,105
C_34691,02127,11,14,15,2,2,2019-11-10,16:13:52,2,105
C_34691,02127,12,14,11,90,50,2019-08-04,14:02:42,2,105
C_34727,11214,8,4,16,139,7,2017-08-07,11:16:56,7,103
C_34727,11214,8,4,16,139,7,2018-01-14,11:16:56,7,103
C_34727,11214,12,4,9,81,3,2017-06-17,16:57:07,7,103
C_34727,11214,12,4,9,81,3,2018-03-09,16:57:07,7,103
C_34727,11214,14,14,18,73,18,2017-04-19,15:06:36,7,103
C_34730,02128,8,8,4,31,25,2018-04-04,15:39:45,15,102
C_34730,02128,8,8,4,31,25,2018-05-24,15:39:45,15,102
C_34730,02128,10,8,6,45,40,2018-02-07,13:57:25,15,102
C_34730,02128,10,8,6,45,40,2018-07-12,13:57:25,15,102
C_34730,02128,12,12,3,110,41,2018-10-26,16:19:09,15,102
C_34765,02127,8,15,5,32,12,2016-10-16,15:27:16,16,105
C_34765,02127,9,13,17,53,47,2017-06-10,09:49:29,16,105
C_34765,02127,11,14,10,104,2,2016-08-18,13:12:43,16,105
C_34765,02127,11,15,8,62,7,2016-11-09,13:14:39,16,105
C_34765,02127,11,15,8,62,7,2017-07-13,13:14:39,16,105
C_3478,02126,6,11,12,194,28,2019-02-04,09:24:59,22,106
C_3478,02126,6,11,12,194,28,2019-08-23,09:24:59,22,106
C_3478,02126,7,11,5,165,28,2019-09-26,11:17:25,22,106
C_3478,02126,8,13,4,162,42,2018-10-28,16:10:59,22,106
C_3478,02126,10,16,11,6,27,2019-06-24,12:51:35,22,106
C_34804,06479,9,14,1,178,8,2016-10-24,12:28:02,9,103
C_34804,06479,9,14,1,178,8,2017-06-18,12:28:02,9,103
C_34804,06479,11,14,5,195,26,2017-03-23,15:34:28,9,103
C_34804,06479,12,14,11,58,44,2016-06-30,12:06:54,9,103
C_34804,06479,15,13,14,85,50,2017-04-16,14:24:19,9,103
C_34835,06001,6,15,5,167,14,2016-08-07,11:04:26,2,105
C_34835,06001,9,15,4,115,4,2016-11-14,09:26:25,2,105
C_34835,06001,9,15,4,115,4,2016-11-26,09:26:25,2,105
C_34835,06001,9,15,4,115,4,2016-12-08,09:26:25,2,105
C_34836,19102,8,5,8,175,36,2015-04-09,11:46:14,14,102
C_34836,19102,8,5,8,175,36,2015-07-27,11:46:14,14,102
C_34836,19102,8,8,18,46,27,2015-01-12,15:52:15,14,102
C_34836,19102,8,12,20,134,42,2015-09-07,11:59:13,14,102
C_34836,19102,11,5,12,40,40,2015-11-08,13:06:29,14,102
C_34836,19102,11,5,12,40,40,2016-01-06,13:06:29,14,102
C_34843,07087,6,15,3,172,38,2016-07-18,12:32:22,22,105
C_34843,07087,6,15,3,172,38,2017-01-20,12:32:22,22,105
C_34843,07087,11,19,13,114,24,2016-08-28,16:26:50,22,105
C_34843,07087,11,19,13,114,24,2016-10-27,16:26:50,22,105
C_34843,07087,12,19,5,110,23,2016-10-03,12:04:01,22,105
C_34843,07087,16,19,2,81,5,2016-04-08,10:13:59,22,105
C_34886,02126,6,12,13,176,25,2016-12-13,11:33:45,13,101
C_34886,02126,7,12,17,148,50,2016-03-22,11:55:22,13,101
C_34886,02126,7,12,17,148,50,2016-06-20,11:55:22,13,101
C_34886,02126,13,12,18,56,36,2016-08-18,12:13:38,13,101
C_34886,02126,13,12,18,56,36,2016-10-02,12:13:38,13,101
C_34927,07620,6,18,8,21,26,2017-03-13,14:32:58,2,101
C_34927,07620,6,18,8,21,26,2017-05-01,14:32:58,2,101
C_34927,07620,6,18,8,21,26,2017-06-01,14:32:58,2,101
C_34927,07620,6,18,8,21,26,2017-07-16,14:32:58,2,101
C_34927,07620,7,19,11,88,46,2017-04-14,15:44:33,2,101
C_34927,07620,8,9,11,179,1,2016-10-14,13:28:35,2,101
C_34927,07620,9,18,17,33,24,2016-12-13,14:19:02,2,101
C_34927,07620,9,18,17,33,24,2017-03-29,14:19:02,2,101
C_34928,06001,7,7,9,163,12,2015-10-10,11:40:28,6,106
C_34928,06001,9,17,17,128,22,2015-03-20,15:25:49,6,106
C_34928,06001,9,17,17,128,22,2015-09-08,15:25:49,6,106
C_34930,06002,10,6,13,49,19,2017-09-05,12:19:23,22,104
C_34930,06002,10,6,13,49,19,2018-01-20,12:19:23,22,104
C_34931,19103,6,11,1,171,17,2018-12-11,13:55:00,9,105
C_34931,19103,9,15,6,133,13,2018-09-08,10:13:01,9,105
C_34931,19103,9,15,6,133,13,2018-10-06,10:13:01,9,105
C_34931,19103,9,15,6,133,13,2018-11-19,10:13:01,9,105
C_34931,19103,9,15,6,133,13,2019-02-03,10:13:01,9,105
C_34931,19103,11,15,8,16,19,2018-07-21,15:28:13,9,105
C_34969,19102,9,13,15,154,32,2016-07-29,16:14:21,1,101
C_34969,19102,10,12,19,138,16,2015-11-11,13:59:20,1,101
C_34969,19102,14,13,5,143,26,2016-02-04,16:42:13,1,101
C_34969,19102,14,13,5,143,26,2016-04-14,16:42:13,1,101
C_34969,19102,14,13,5,143,26,2016-10-12,16:42:13,1,101
C_3498,07608,5,7,13,29,40,2018-07-25,13:06:58,17,102
C_3498,07608,10,11,4,127,44,2019-06-01,12:18:55,17,102
C_3498,07608,10,11,4,127,44,2019-07-06,12:18:55,17,102
C_3498,07608,10,12,17,191,41,2019-01-22,14:30:34,17,102
C_3498,07608,13,11,9,27,13,2018-10-23,14:16:09,17,102
C_3498,07608,13,11,9,27,13,2019-01-12,14:16:09,17,102
C_34983,06479,7,11,7,120,38,2016-08-01,10:26:00,20,106
C_34983,06479,7,11,7,120,38,2016-10-06,10:26:00,20,106
C_34983,06479,9,5,12,85,49,2016-08-29,09:45:09,20,106
C_34983,06479,16,20,5,52,14,2016-01-06,13:32:25,20,106
C_34988,07608,10,11,7,183,49,2015-07-21,16:30:12,24,105
C_34988,07608,10,18,19,101,35,2015-12-03,11:45:45,24,105
C_34988,07608,13,18,3,94,34,2015-09-25,12:24:12,24,105
C_34988,07608,13,18,3,94,34,2015-12-22,12:24:12,24,105
C_34988,07608,13,18,3,94,34,2016-02-11,12:24:12,24,105
C_34988,07608,14,12,5,143,14,2015-12-06,16:37:53,24,105
C_34988,07608,14,12,5,143,14,2016-06-09,16:37:53,24,105
C_34998,19104,6,12,13,138,29,2017-06-07,14:11:49,4,106
C_34998,19104,9,12,8,1,16,2017-06-04,13:08:24,4,106
C_34998,19104,13,12,16,171,7,2017-03-27,10:35:08,4,106
C_34998,19104,13,12,16,171,7,2017-05-18,10:35:08,4,106
C_34998,19104,13,12,16,171,7,2017-07-06,10:35:08,4,106
C_35015,11104,7,15,17,50,32,2016-05-10,14:11:49,12,104
C_35015,11104,7,15,17,50,32,2016-07-24,14:11:49,12,104
C_35015,11104,11,15,12,4,19,2016-05-24,14:46:25,12,104
C_35015,11104,13,6,8,128,14,2016-07-25,12:26:36,12,104
C_35017,02128,7,7,6,4,30,2018-12-06,16:51:21,7,101
C_35017,02128,7,10,4,155,40,2018-05-28,16:47:59,7,101
C_35017,02128,7,10,4,155,40,2018-08-03,16:47:59,7,101
C_35017,02128,9,10,2,34,42,2018-09-09,15:46:58,7,101
C_35017,02128,9,10,2,34,42,2018-12-14,15:46:58,7,101
C_35017,02128,13,18,13,136,45,2018-04-02,11:38:04,7,101
C_35040,02128,8,12,6,136,38,2017-01-02,10:24:05,14,105
C_35040,02128,8,12,6,136,38,2017-08-06,10:24:05,14,105
C_35040,02128,11,11,4,127,3,2017-05-17,10:01:30,14,105
C_35040,02128,11,11,4,127,3,2017-10-03,10:01:30,14,105
C_35040,02128,13,12,10,33,4,2017-03-30,12:51:06,14,105
C_35040,02128,13,12,10,33,4,2017-06-15,12:51:06,14,105
C_35090,11104,9,17,15,122,40,2019-02-27,13:33:52,9,103
C_35090,11104,13,15,1,56,14,2018-11-14,12:01:37,9,103
C_35090,11104,13,15,15,149,42,2018-09-10,13:49:14,9,103
C_35090,11104,13,15,15,149,42,2018-10-11,13:49:14,9,103
C_35090,11104,13,15,15,149,42,2019-04-14,13:49:14,9,103
C_35108,11103,9,7,3,100,6,2017-06-11,16:43:10,23,105
C_35108,11103,9,7,3,100,6,2017-11-13,16:43:10,23,105
C_35108,11103,9,7,3,100,6,2018-02-15,16:43:10,23,105
C_35108,11103,10,7,7,1,29,2017-07-25,10:36:34,23,105
C_35108,11103,10,7,7,1,29,2017-10-04,10:36:34,23,105
C_35108,11103,12,17,18,9,28,2017-05-06,09:41:48,23,105
C_35110,06002,5,13,20,122,7,2017-02-26,12:14:06,2,106
C_35110,06002,11,16,2,190,45,2017-02-02,12:46:47,2,106
C_35110,06002,14,13,19,21,32,2016-06-12,09:12:00,2,106
C_35110,06002,14,13,19,21,32,2016-07-31,09:12:00,2,106
C_35114,19104,7,19,4,119,10,2016-04-30,09:04:19,19,104
C_35114,19104,8,21,2,20,4,2015-09-18,09:30:45,19,104
C_35114,19104,10,11,13,130,44,2015-07-13,14:12:47,19,104
C_35114,19104,14,21,3,138,19,2015-10-06,10:13:59,19,104
C_35114,19104,14,21,3,138,19,2016-02-29,10:13:59,19,104
C_35116,19103,8,15,4,86,49,2017-01-04,12:48:13,22,102
C_35116,19103,8,15,4,86,49,2017-03-30,12:48:13,22,102
C_35116,19103,9,15,19,92,27,2017-03-06,12:29:00,22,102
C_35116,19103,9,15,19,92,27,2017-03-17,12:29:00,22,102
C_35116,19103,10,13,19,81,41,2016-11-02,15:26:18,22,102
C_35116,19103,12,17,7,183,7,2017-05-01,14:59:23,22,102
C_35145,11103,12,16,12,65,19,2019-03-11,16:41:44,5,103
C_35145,11103,14,16,7,150,37,2019-03-14,09:27:52,5,103
C_35182,07093,5,9,15,52,26,2017-01-31,11:36:38,14,105
C_35182,07093,5,9,15,52,26,2017-02-01,11:36:38,14,105
C_35182,07093,6,9,16,165,1,2017-02-01,09:54:46,14,105
C_35182,07093,6,9,16,165,1,2017-02-09,09:54:46,14,105
C_35182,07093,6,9,16,165,1,2017-06-04,09:54:46,14,105
C_35182,07093,9,15,9,44,44,2017-02-18,13:10:48,14,105
C_35224,06002,8,7,6,9,49,2016-04-20,10:46:40,12,103
C_35224,06002,8,7,6,9,49,2016-05-30,10:46:40,12,103
C_35224,06002,12,7,10,83,23,2016-07-02,16:53:45,12,103
C_35224,06002,12,7,10,83,23,2016-07-10,16:53:45,12,103
C_35224,06002,12,13,15,78,17,2016-06-28,10:19:45,12,103
C_35224,06002,12,16,10,133,48,2015-07-26,10:04:51,12,103
C_35235,11214,8,11,2,78,2,2015-04-17,13:18:29,10,104
C_35235,11214,8,11,15,11,21,2015-06-25,16:19:09,10,104
C_35235,11214,8,11,15,11,21,2015-07-08,16:19:09,10,104
C_35235,11214,8,11,15,11,21,2016-03-16,16:19:09,10,104
C_35235,11214,10,8,9,191,39,2015-10-24,10:28:24,10,104
C_35235,11214,11,11,10,8,46,2015-10-12,14:32:29,10,104
C_35263,07608,9,8,10,185,26,2018-07-02,09:42:16,11,106
C_35263,07608,10,10,5,17,36,2017-09-25,12:44:51,11,106
C_35263,07608,13,7,5,90,35,2018-09-07,16:58:33,11,106
C_35263,07608,13,7,12,38,27,2018-03-20,12:53:30,11,106
C_35312,02126,9,10,2,159,23,2017-05-30,12:38:37,22,104
C_35312,02126,10,10,19,59,38,2017-07-15,09:41:19,22,104
C_35312,02126,10,10,19,59,38,2017-11-19,09:41:19,22,104
C_35312,02126,12,10,18,156,40,2017-12-12,09:19:13,22,104
C_35312,02126,19,17,11,70,4,2017-08-06,15:17:10,22,104
C_35312,02126,19,17,11,70,4,2017-11-04,15:17:10,22,104
C_35328,07620,9,17,4,173,46,2016-04-17,14:18:33,8,104
C_35328,07620,11,19,13,42,15,2016-08-08,09:15:22,8,104
C_35328,07620,11,19,13,42,15,2016-12-05,09:15:22,8,104
C_35328,07620,12,15,4,46,22,2016-01-22,10:38:58,8,104
C_35330,19106,9,15,11,17,11,2015-08-12,16:15:18,21,104
C_35330,19106,9,15,11,17,11,2016-01-21,16:15:18,21,104
C_35330,19106,9,15,11,17,11,2016-01-30,16:15:18,21,104
C_35330,19106,10,15,4,136,22,2015-07-09,14:31:03,21,104
C_35330,19106,11,16,11,125,37,2015-09-03,12:20:21,21,104
C_35330,19106,12,13,11,46,27,2015-02-13,12:47:44,21,104
C_35353,07608,7,12,3,41,11,2016-02-27,13:22:49,18,101
C_35353,07608,8,10,10,35,16,2016-09-10,09:12:58,18,101
C_35353,07608,8,10,10,35,16,2016-09-28,09:12:58,18,101
C_35353,07608,10,10,4,52,8,2016-05-31,13:54:03,18,101
C_35385,02127,8,19,2,180,46,2017-01-06,15:46:00,9,103
C_35385,02127,11,19,3,84,31,2016-11-15,10:36:05,9,103
C_35385,02127,11,19,3,84,31,2017-05-01,10:36:05,9,103
C_35385,02127,12,16,9,183,49,2016-09-17,09:37:28,9,103
C_35425,19103,7,13,5,178,42,2018-01-30,11:57:17,23,103
C_35425,19103,7,13,5,178,42,2018-07-22,11:57:17,23,103
C_35425,19103,12,12,18,175,14,2018-01-21,13:48:46,23,103
C_35425,19103,13,13,8,29,22,2017-12-22,12:42:27,23,103
C_35425,19103,13,13,8,29,22,2018-04-02,12:42:27,23,103
C_35425,19103,13,13,8,29,22,2018-06-29,12:42:27,23,103
C_3544,19102,8,16,16,152,27,2019-01-05,13:19:56,4,104
C_3544,19102,8,16,16,152,27,2019-06-09,13:19:56,4,104
C_3544,19102,12,16,1,146,28,2018-07-31,11:20:18,4,104
C_3544,19102,12,16,17,69,33,2018-12-27,12:59:16,4,104
C_3544,19102,12,16,17,69,33,2019-02-06,12:59:16,4,104
C_3544,19102,13,11,14,72,36,2018-11-24,15:54:39,4,104
C_35453,06479,6,12,9,126,46,2016-01-06,11:49:36,6,104
C_35453,06479,6,12,9,126,46,2016-10-26,11:49:36,6,104
C_35453,06479,10,11,4,80,25,2015-11-14,12:19:52,6,104
C_35453,06479,11,8,17,40,6,2016-01-25,12:57:50,6,104
C_35453,06479,15,8,16,127,48,2016-03-29,12:17:57,6,104
C_35453,06479,15,8,16,127,48,2016-09-27,12:17:57,6,104
C_35468,07620,5,11,16,139,16,2018-08-20,16:00:25,22,104
C_35468,07620,10,11,18,113,2,2018-03-17,12:07:52,22,104
C_35468,07620,10,11,18,113,2,2018-07-17,12:07:52,22,104
C_35468,07620,10,11,18,113,2,2018-10-20,12:07:52,22,104
C_35468,07620,10,11,18,113,2,2018-11-06,12:07:52,22,104
C_35468,07620,12,7,9,146,7,2018-01-16,15:33:59,22,104
C_35468,07620,12,7,9,146,7,2018-02-16,15:33:59,22,104
C_35468,07620,12,17,3,8,37,2017-11-21,12:53:30,22,104
C_35497,06002,6,16,7,178,37,2017-01-03,12:33:48,18,105
C_35497,06002,6,16,7,178,37,2017-08-11,12:33:48,18,105
C_35497,06002,6,16,7,178,37,2017-09-21,12:33:48,18,105
C_35497,06002,6,16,7,178,37,2017-10-31,12:33:48,18,105
C_35497,06002,10,16,19,91,43,2017-04-09,09:30:16,18,105
C_35497,06002,11,10,17,187,23,2017-03-20,16:08:06,18,105
C_35497,06002,11,10,17,187,23,2017-09-27,16:08:06,18,105
C_355,02128,6,10,18,35,7,2018-02-06,15:00:21,6,106
C_355,02128,6,10,18,35,7,2018-03-23,15:00:21,6,106
C_355,02128,12,17,11,4,30,2017-12-07,16:36:56,6,106
C_355,02128,14,10,8,116,28,2018-06-08,13:18:01,6,106
C_355,02128,14,10,8,116,28,2018-07-05,13:18:01,6,106
C_355,02128,16,10,7,178,29,2018-06-30,10:29:22,6,106
C_3553,11103,6,14,2,115,24,2017-11-24,11:45:17,18,106
C_3553,11103,6,14,2,115,24,2018-01-06,11:45:17,18,106
C_3553,11103,6,14,2,115,24,2018-07-08,11:45:17,18,106
C_3553,11103,12,13,19,79,1,2018-07-23,09:53:48,18,106
C_3553,11103,12,13,19,79,1,2018-09-10,09:53:48,18,106
C_3553,11103,12,14,2,133,48,2018-07-05,13:54:32,18,106
C_35531,06002,10,12,6,191,15,2017-06-18,13:40:36,9,104
C_35531,06002,11,9,2,21,16,2017-09-02,16:22:02,9,104
C_35531,06002,12,18,15,179,2,2017-09-20,16:02:20,9,104
C_35531,06002,12,18,15,179,2,2017-10-27,16:02:20,9,104
C_35531,06002,12,18,15,179,2,2017-12-17,16:02:20,9,104
C_35531,06002,13,18,15,193,27,2017-11-04,11:46:43,9,104
C_35531,06002,13,18,15,193,27,2018-01-05,11:46:43,9,104
C_35533,06002,8,15,7,3,15,2016-11-17,15:56:34,22,102
C_35533,06002,8,15,7,3,15,2017-05-03,15:56:34,22,102
C_35533,06002,10,12,12,16,41,2016-08-06,11:57:46,22,102
C_35533,06002,11,15,17,133,28,2016-10-16,11:44:19,22,102
C_35533,06002,11,15,17,133,28,2017-07-20,11:44:19,22,102
C_35533,06002,14,15,10,130,26,2017-03-17,11:03:29,22,102
C_35538,19102,4,18,9,53,43,2018-08-31,15:09:29,16,103
C_35538,19102,4,18,9,53,43,2018-09-14,15:09:29,16,103
C_35538,19102,12,18,6,180,16,2018-01-15,13:38:11,16,103
C_35538,19102,12,18,6,180,16,2018-03-16,13:38:11,16,103
C_35538,19102,13,18,20,118,24,2017-10-06,16:47:59,16,103
C_35553,07087,6,7,20,57,8,2018-02-22,12:59:45,11,104
C_35553,07087,8,13,1,184,17,2019-01-15,15:02:16,11,104
C_35553,07087,10,12,6,136,11,2018-09-28,09:39:52,11,104
C_35553,07087,13,13,2,104,19,2018-05-04,14:45:27,11,104
C_35553,07087,13,13,2,104,19,2018-05-15,14:45:27,11,104
C_35553,07087,13,13,2,104,19,2018-05-20,14:45:27,11,104
C_35588,11213,8,9,4,84,9,2017-11-08,16:18:40,9,101
C_35588,11213,10,14,4,50,2,2018-08-24,09:18:44,9,101
C_35588,11213,11,13,10,156,6,2018-02-25,15:58:01,9,101
C_35588,11213,11,13,10,156,6,2018-03-28,15:58:01,9,101
C_35588,11213,11,13,10,156,6,2018-04-04,15:58:01,9,101
C_35588,11213,11,13,10,156,6,2018-08-31,15:58:01,9,101
C_35588,11213,13,13,13,166,29,2018-04-24,14:20:28,9,101
C_35588,11213,13,13,13,166,29,2018-07-03,14:20:28,9,101
C_3559,07087,7,12,2,26,10,2017-03-08,10:46:40,16,106
C_3559,07087,7,12,2,26,10,2017-03-27,10:46:40,16,106
C_3559,07087,7,12,2,26,10,2017-09-14,10:46:40,16,106
C_3559,07087,10,13,3,190,36,2017-03-26,13:30:59,16,106
C_3559,07087,13,12,4,41,13,2017-03-30,10:47:37,16,106
C_3559,07087,13,12,4,41,13,2017-06-13,10:47:37,16,106
C_35620,11214,7,10,10,185,32,2016-03-03,15:07:05,6,103
C_35620,11214,7,10,10,185,32,2016-04-03,15:07:05,6,103
C_35620,11214,10,12,19,82,33,2015-11-12,09:38:55,6,103
C_35620,11214,10,12,19,82,33,2015-12-31,09:38:55,6,103
C_35620,11214,11,12,8,134,50,2015-09-20,12:06:54,6,103
C_35620,11214,13,15,15,107,26,2015-04-30,09:11:31,6,103
C_35632,06002,7,10,17,189,31,2017-07-09,11:53:56,17,103
C_35632,06002,10,10,1,173,28,2016-10-07,13:11:46,17,103
C_35632,06002,12,13,7,125,32,2016-07-11,15:09:00,17,103
C_35638,02127,7,10,8,65,36,2018-05-15,15:07:05,18,103
C_35638,02127,7,10,8,65,36,2018-06-16,15:07:05,18,103
C_35638,02127,9,13,1,26,15,2018-02-24,11:51:31,18,103
C_35638,02127,11,15,9,39,19,2018-07-25,15:04:12,18,103
C_35638,02127,11,15,9,39,19,2018-08-03,15:04:12,18,103
C_35665,06002,7,8,12,44,30,2016-05-13,12:57:50,11,103
C_35665,06002,7,8,12,44,30,2016-12-03,12:57:50,11,103
C_35665,06002,9,8,7,187,10,2016-09-15,14:49:18,11,103
C_35665,06002,9,8,7,187,10,2017-01-16,14:49:18,11,103
C_35665,06002,9,14,16,128,35,2016-05-10,11:20:18,11,103
C_35691,11103,4,14,18,48,36,2018-05-21,13:57:53,25,103
C_35691,11103,4,14,18,48,36,2018-12-11,13:57:53,25,103
C_35691,11103,4,14,18,48,36,2019-02-20,13:57:53,25,103
C_35691,11103,9,14,15,58,10,2018-06-18,11:51:31,25,103
C_35691,11103,12,7,10,104,5,2018-07-12,09:23:32,25,103
C_35691,11103,12,7,10,104,5,2019-02-02,09:23:32,25,103
C_35691,11103,18,22,2,188,5,2018-03-17,16:05:13,25,103
C_35713,06001,8,12,15,44,33,2017-02-21,10:41:51,9,102
C_35713,06001,8,12,15,44,33,2017-05-06,10:41:51,9,102
C_35713,06001,11,11,11,183,21,2016-11-25,11:43:21,9,102
C_35713,06001,14,12,8,80,23,2016-10-24,13:43:57,9,102
C_35713,06001,14,12,8,80,23,2017-01-15,13:43:57,9,102
C_35742,11214,10,12,7,68,16,2017-02-08,11:44:48,20,104
C_35742,11214,11,12,9,1,6,2017-02-09,16:21:33,20,104
C_35742,11214,11,12,9,1,6,2017-02-15,16:21:33,20,104
C_35742,11214,11,12,9,1,6,2017-02-20,16:21:33,20,104
C_35780,19103,7,6,10,186,2,2016-01-21,11:15:58,7,104
C_35780,19103,15,11,18,197,5,2016-01-15,11:15:58,7,104
C_35823,07608,5,8,20,198,45,2017-10-19,12:17:57,17,104
C_35823,07608,5,8,20,198,45,2017-12-29,12:17:57,17,104
C_35823,07608,10,14,4,54,23,2018-01-05,12:02:34,17,104
C_35823,07608,12,8,5,24,42,2017-10-04,13:07:55,17,104
C_35823,07608,12,8,5,24,42,2018-01-30,13:07:55,17,104
C_3584,02126,7,11,14,104,12,2018-10-18,12:06:25,22,105
C_3584,02126,8,10,5,109,11,2019-08-26,09:03:50,22,105
C_3584,02126,8,15,13,23,34,2019-01-04,15:16:41,22,105
C_3584,02126,12,10,16,97,46,2019-07-30,16:25:24,22,105
C_35847,11214,7,11,9,162,39,2019-01-22,09:39:23,1,101
C_35847,11214,10,15,10,175,37,2018-10-18,12:16:30,1,101
C_35847,11214,10,15,10,175,37,2018-12-23,12:16:30,1,101
C_35889,07087,7,6,14,89,43,2017-06-28,16:41:44,17,102
C_35889,07087,7,6,14,89,43,2017-07-01,16:41:44,17,102
C_35889,07087,7,6,14,89,43,2017-12-02,16:41:44,17,102
C_35889,07087,10,6,17,197,47,2017-10-04,13:40:07,17,102
C_35889,07087,10,6,17,197,47,2018-04-04,13:40:07,17,102
C_35889,07087,10,14,5,133,13,2017-08-29,11:40:00,17,102
C_35924,06479,11,11,15,3,49,2015-06-05,12:09:47,13,103
C_35924,06479,11,11,15,3,49,2016-04-02,12:09:47,13,103
C_35924,06479,12,12,19,173,11,2015-07-23,15:51:46,13,103
C_35924,06479,12,12,19,173,11,2016-01-29,15:51:46,13,103
C_35924,06479,13,11,13,191,9,2015-12-08,12:09:47,13,103
C_35924,06479,14,15,12,64,1,2015-04-08,14:12:18,13,103
C_3593,06001,8,9,6,170,11,2018-03-12,14:34:53,16,103
C_3593,06001,9,13,12,153,47,2017-09-15,15:38:47,16,103
C_3593,06001,10,12,13,149,48,2017-03-31,16:25:53,16,103
C_3593,06001,10,13,13,104,28,2017-10-02,11:09:14,16,103
C_35962,19106,7,15,5,74,11,2017-11-25,16:47:30,16,103
C_35962,19106,7,15,5,74,11,2017-12-31,16:47:30,16,103
C_35962,19106,9,9,19,63,37,2017-01-29,16:33:05,16,103
C_35962,19106,12,12,18,87,42,2017-09-23,12:47:16,16,103
C_35962,19106,14,12,9,103,47,2017-05-28,09:46:07,16,103
C_35962,19106,14,12,9,103,47,2017-08-29,09:46:07,16,103
C_36000,07608,8,17,17,11,44,2017-03-21,15:39:45,17,106
C_36000,07608,10,10,4,146,19,2016-11-26,09:01:55,17,106
C_36000,07608,11,10,3,154,29,2016-11-01,16:53:45,17,106
C_36000,07608,11,10,3,154,29,2017-04-03,16:53:45,17,106
C_36000,07608,16,16,5,186,25,2016-06-26,10:41:51,17,106
C_36009,02126,10,19,13,105,15,2017-01-01,14:12:47,23,103
C_36009,02126,11,12,2,83,48,2017-01-05,12:35:44,23,103
C_36009,02126,11,12,2,83,48,2017-01-14,12:35:44,23,103
C_36009,02126,11,12,4,195,44,2016-10-18,12:33:48,23,103
C_36009,02126,11,12,4,195,44,2017-04-25,12:33:48,23,103
C_36009,02126,12,15,12,23,41,2016-07-22,12:16:59,23,103
C_36034,07087,8,9,3,60,21,2016-11-29,09:27:23,7,105
C_36034,07087,8,9,3,60,21,2017-03-24,09:27:23,7,105
C_36034,07087,8,9,18,44,15,2016-07-21,10:50:59,7,105
C_36034,07087,8,9,18,44,15,2017-01-13,10:50:59,7,105
C_36064,11103,8,14,18,93,36,2016-02-12,10:13:59,18,106
C_36064,11103,9,7,9,188,37,2015-12-01,15:35:54,18,106
C_36064,11103,9,7,9,188,37,2016-01-01,15:35:54,18,106
C_36064,11103,9,7,9,188,37,2016-03-22,15:35:54,18,106
C_36064,11103,11,7,11,80,9,2015-11-02,16:27:19,18,106
C_36064,11103,11,7,11,80,9,2015-11-03,16:27:19,18,106
C_36087,11103,9,16,9,55,38,2018-11-18,14:09:25,3,102
C_36087,11103,9,16,9,55,38,2019-03-21,14:09:25,3,102
C_36087,11103,11,12,18,130,13,2018-10-21,11:17:53,3,102
C_36087,11103,11,12,18,130,13,2019-05-31,11:17:53,3,102
C_36087,11103,12,16,20,47,16,2019-01-11,15:52:15,3,102
C_36087,11103,12,16,20,47,16,2019-03-29,15:52:15,3,102
C_36087,11103,12,16,20,47,16,2019-04-17,15:52:15,3,102
C_36100,07093,8,14,6,79,6,2017-06-29,13:21:51,9,102
C_36100,07093,8,14,6,79,6,2017-07-20,13:21:51,9,102
C_36100,07093,12,14,6,106,47,2017-02-02,12:01:08,9,102
C_36100,07093,12,16,12,125,36,2016-08-25,11:06:50,9,102
C_3611,19104,11,15,10,142,23,2015-07-17,11:15:00,11,102
C_3611,19104,11,16,3,61,38,2015-11-07,11:03:57,11,102
C_3611,19104,18,15,9,4,26,2015-06-01,13:40:36,11,102
C_3611,19104,18,15,9,4,26,2015-12-02,13:40:36,11,102
C_3611,19104,18,15,9,4,26,2016-02-01,13:40:36,11,102
C_36141,19103,9,11,10,41,44,2016-05-15,16:07:37,14,104
C_36141,19103,11,9,4,122,38,2016-08-10,09:50:27,14,104
C_36141,19103,11,9,4,122,38,2016-08-13,09:50:27,14,104
C_36141,19103,11,9,10,106,33,2017-04-11,11:06:50,14,104
C_36141,19103,13,15,13,188,7,2016-09-22,15:29:11,14,104
C_36156,11103,6,11,13,4,11,2017-10-27,16:44:37,4,101
C_36156,11103,6,11,13,4,11,2018-04-03,16:44:37,4,101
C_36156,11103,7,13,11,107,21,2017-10-11,15:46:58,4,101
C_36156,11103,7,13,11,107,21,2018-05-04,15:46:58,4,101
C_36156,11103,10,11,2,198,14,2017-12-18,10:47:37,4,101
C_36156,11103,10,11,2,198,14,2018-04-25,10:47:37,4,101
C_36169,07608,4,5,3,156,40,2016-01-29,10:47:37,6,102
C_36169,07608,4,10,13,65,29,2016-08-24,11:55:51,6,102
C_36169,07608,11,16,12,75,44,2016-05-11,16:18:11,6,102
C_36169,07608,11,16,12,75,44,2016-10-09,16:18:11,6,102
C_36169,07608,13,10,4,67,44,2016-07-11,09:05:17,6,102
C_36169,07608,13,10,4,67,44,2017-01-25,09:05:17,6,102
C_36187,06479,7,14,7,175,20,2017-05-03,16:29:43,16,103
C_36187,06479,7,14,7,175,20,2017-05-29,16:29:43,16,103
C_36187,06479,8,9,6,109,33,2016-10-24,10:09:11,16,103
C_36187,06479,14,14,4,15,8,2017-05-18,10:46:11,16,103
C_36187,06479,14,14,4,15,8,2017-09-19,10:46:11,16,103
