Cust_ID,expected_duration,actual_duration,Date_of_job,Time_of_job,time_rating,LAT,LNG,Job_rating,Cleanliness_rating,Work_Quality_rating,Value_Delivered_rating,Facility_rating
C_34079,12,12,2016-04-05,16:54:42,0.0,42.361129,-71.006975,1.0,2.0,5.0,2.0,3.0
C_34079,12,12,2016-05-07,16:54:42,0.0,42.379657,-71.061487,4.0,2.0,4.0,3.0,4.0
C_34116,6,9,2018-04-03,11:15:58,3.0,41.787159,-72.852046,4.0,1.0,4.0,4.0,2.0
C_34116,11,12,2018-07-27,09:54:17,5.0,42.334992,-71.039093,1.0,2.0,5.0,1.0,3.0
C_34116,11,12,2018-09-30,09:54:17,5.0,41.84493,-72.740951,2.0,2.0,4.0,3.0,3.0
C_34116,13,12,2018-08-29,09:06:14,1.0,40.968725,-73.916999,2.0,3.0,1.0,3.0,3.0
C_34116,13,12,2019-03-03,09:06:14,1.0,42.274227,-71.097423,4.0,2.0,1.0,3.0,1.0
C_34116,16,12,2019-01-24,10:26:00,4.0,42.334992,-71.039093,2.0,3.0,1.0,2.0,2.0
C_34150,8,15,2018-10-30,13:05:31,5.0,40.599148,-73.99609,5.0,5.0,4.0,3.0,4.0
C_34150,8,15,2019-05-19,13:05:31,5.0,42.334992,-71.039093,4.0,4.0,5.0,3.0,3.0
C_34150,9,15,2018-12-04,10:07:16,0.0,41.787159,-72.852046,4.0,1.0,1.0,3.0,5.0
C_34150,10,21,2019-02-06,15:22:56,1.0,40.744634,-73.920201,3.0,2.0,1.0,4.0,1.0
C_34150,11,15,2018-06-21,16:27:19,2.0,41.57477,-72.9119,3.0,1.0,5.0,3.0,4.0
C_3416,7,15,2015-09-30,13:34:21,4.0,41.787159,-72.852046,4.0,2.0,3.0,2.0,4.0
C_3416,7,15,2015-10-18,13:34:21,4.0,40.599148,-73.99609,5.0,1.0,4.0,1.0,3.0
C_3416,7,15,2015-11-06,13:34:21,4.0,41.567845,-72.899757,1.0,4.0,5.0,2.0,3.0
C_3416,9,11,2015-06-24,11:11:39,4.0,40.767383,-74.032328,3.0,3.0,2.0,1.0,4.0
C_3416,9,15,2015-06-27,11:05:53,0.0,41.567845,-72.899757,4.0,2.0,4.0,3.0,3.0
C_3416,9,15,2015-12-27,11:05:53,0.0,40.852997,-74.060355,2.0,1.0,4.0,2.0,4.0
C_3416,12,15,2015-01-21,12:18:26,3.0,39.952896,-75.174298,4.0,1.0,4.0,4.0,5.0
C_34199,12,12,2015-03-20,15:15:15,0.0,40.968725,-73.916999,5.0,1.0,4.0,5.0,2.0
C_34199,12,12,2015-05-15,15:15:15,0.0,41.57477,-72.9119,3.0,5.0,3.0,2.0,1.0
C_34199,12,12,2015-09-08,15:15:15,0.0,40.744634,-73.920201,3.0,3.0,3.0,3.0,3.0
C_34199,17,15,2015-09-08,09:27:52,2.0,41.787159,-72.852046,4.0,5.0,5.0,3.0,3.0
C_34199,17,15,2015-10-06,09:27:52,2.0,39.952896,-75.174298,3.0,2.0,5.0,3.0,2.0
C_34221,4,16,2017-04-01,13:47:48,0.0,41.567845,-72.899757,4.0,4.0,5.0,1.0,4.0
C_34221,4,16,2017-07-22,13:47:48,0.0,40.744634,-73.920201,2.0,4.0,5.0,2.0,4.0
C_34221,4,16,2017-11-19,13:47:48,0.0,42.361129,-71.006975,3.0,3.0,1.0,1.0,1.0
C_34221,8,16,2018-01-29,13:07:55,4.0,42.379657,-71.061487,5.0,1.0,3.0,5.0,2.0
C_34221,8,16,2018-02-08,13:07:55,4.0,40.762574,-73.913447,3.0,1.0,5.0,3.0,3.0
C_34221,11,13,2017-08-20,14:34:24,4.0,42.361129,-71.006975,3.0,2.0,5.0,3.0,3.0
C_34221,11,13,2017-10-01,14:34:24,4.0,40.671078,-73.936336,1.0,2.0,3.0,1.0,3.0
C_34221,13,14,2017-02-15,13:58:22,5.0,42.361129,-71.006975,3.0,3.0,2.0,2.0,1.0
C_34269,7,10,2016-03-16,09:01:55,3.0,39.95852,-75.198857,4.0,2.0,1.0,2.0,1.0
C_34269,10,13,2016-06-21,11:48:38,3.0,42.274227,-71.097423,3.0,1.0,5.0,2.0,3.0
C_34269,10,13,2016-08-06,11:48:38,3.0,40.744634,-73.920201,5.0,5.0,5.0,3.0,3.0
C_34269,10,13,2016-11-01,11:48:38,3.0,41.57477,-72.9119,3.0,5.0,3.0,1.0,1.0
C_34308,9,10,2019-02-01,14:18:04,5.0,42.334992,-71.039093,4.0,1.0,5.0,4.0,5.0
C_34308,9,10,2019-03-07,14:18:04,5.0,42.334992,-71.039093,3.0,3.0,5.0,2.0,3.0
C_34308,18,16,2018-11-15,09:11:03,2.0,39.952896,-75.174298,3.0,3.0,2.0,2.0,1.0
C_34321,4,6,2016-04-26,12:33:48,4.0,42.379657,-71.061487,3.0,3.0,1.0,5.0,2.0
C_34321,11,10,2016-07-02,13:31:28,1.0,40.744634,-73.920201,5.0,2.0,2.0,5.0,3.0
C_34321,14,7,2016-09-08,10:20:14,1.0,42.379657,-71.061487,5.0,4.0,4.0,1.0,4.0
C_34321,14,7,2017-01-19,10:20:14,1.0,39.948629,-75.142789,3.0,3.0,1.0,4.0,2.0
C_34321,14,10,2016-07-15,15:32:04,4.0,39.948629,-75.142789,4.0,2.0,3.0,3.0,5.0
C_34321,14,10,2016-09-18,15:32:04,4.0,40.762574,-73.913447,4.0,1.0,2.0,2.0,1.0
C_34334,11,9,2016-05-12,14:20:00,2.0,41.84493,-72.740951,4.0,2.0,4.0,2.0,4.0
C_34334,11,9,2016-06-24,14:20:00,2.0,42.274227,-71.097423,4.0,2.0,2.0,2.0,2.0
C_34334,11,9,2016-09-21,14:20:00,2.0,41.787159,-72.852046,5.0,2.0,2.0,1.0,2.0
C_34334,11,9,2016-10-31,14:20:00,2.0,42.361129,-71.006975,5.0,4.0,5.0,1.0,3.0
C_34334,11,22,2016-03-02,14:13:45,1.0,40.762574,-73.913447,2.0,3.0,3.0,4.0,1.0
C_34334,12,9,2016-05-05,11:19:20,3.0,41.84493,-72.740951,2.0,3.0,5.0,3.0,4.0
C_34334,12,9,2016-06-04,11:19:20,3.0,40.767383,-74.032328,4.0,1.0,4.0,1.0,4.0
C_34334,15,15,2015-12-12,14:41:37,0.0,39.948629,-75.142789,5.0,5.0,2.0,2.0,1.0
C_34338,8,11,2016-12-30,15:09:29,3.0,42.274227,-71.097423,5.0,2.0,4.0,5.0,4.0
C_34338,8,11,2017-01-26,15:09:29,3.0,40.671078,-73.936336,3.0,2.0,5.0,3.0,5.0
C_34338,10,14,2016-06-24,14:05:06,2.0,40.599148,-73.99609,3.0,5.0,4.0,1.0,3.0
C_34338,10,14,2016-06-30,14:05:06,2.0,40.767383,-74.032328,4.0,3.0,4.0,4.0,3.0
C_34338,15,14,2016-06-03,13:40:36,1.0,40.744634,-73.920201,4.0,1.0,1.0,4.0,1.0
C_34338,15,14,2016-07-18,13:40:36,1.0,40.852997,-74.060355,3.0,5.0,3.0,1.0,4.0
C_34338,15,14,2016-10-17,13:40:36,1.0,40.744634,-73.920201,3.0,1.0,5.0,3.0,4.0
C_34341,12,10,2017-06-13,14:54:06,2.0,40.671078,-73.936336,3.0,4.0,5.0,1.0,2.0
C_34341,12,10,2017-11-02,14:54:06,2.0,39.952783,-75.165586,5.0,3.0,5.0,3.0,4.0
C_34341,12,16,2017-09-26,11:49:36,2.0,42.379657,-71.061487,1.0,2.0,4.0,1.0,4.0
C_34341,14,10,2017-06-22,14:05:06,4.0,42.334992,-71.039093,3.0,3.0,1.0,5.0,3.0
C_34341,14,10,2017-11-07,14:05:06,4.0,40.968725,-73.916999,3.0,3.0,5.0,4.0,4.0
C_34341,14,15,2017-04-22,14:45:27,5.0,40.767383,-74.032328,1.0,4.0,4.0,3.0,4.0
C_34354,4,15,2017-04-26,09:02:52,1.0,42.361129,-71.006975,2.0,4.0,3.0,2.0,3.0
C_34354,4,15,2017-06-22,09:02:52,1.0,39.952783,-75.165586,5.0,5.0,3.0,2.0,3.0
C_34354,11,15,2016-12-11,11:53:56,2.0,42.379657,-71.061487,3.0,4.0,4.0,3.0,3.0
C_34354,11,16,2017-02-15,10:47:37,1.0,40.852997,-74.060355,3.0,3.0,2.0,1.0,1.0
C_34354,11,16,2017-05-13,10:47:37,1.0,42.361129,-71.006975,3.0,4.0,5.0,1.0,2.0
C_34367,5,16,2019-07-12,11:39:31,1.0,42.334992,-71.039093,5.0,5.0,5.0,3.0,3.0
C_34367,5,16,2019-07-31,11:39:31,1.0,39.948629,-75.142789,2.0,5.0,3.0,1.0,1.0
C_34367,5,16,2019-09-16,11:39:31,1.0,42.379657,-71.061487,4.0,2.0,4.0,2.0,4.0
C_34367,5,16,2019-09-25,11:39:31,1.0,39.948629,-75.142789,5.0,5.0,2.0,2.0,1.0
C_34367,14,14,2019-02-14,14:23:50,0.0,40.767383,-74.032328,4.0,2.0,4.0,4.0,4.0
C_34367,14,16,2018-12-19,16:02:20,4.0,42.334992,-71.039093,4.0,3.0,4.0,2.0,4.0
C_34367,14,16,2019-01-11,16:02:20,4.0,40.788079,-74.011357,3.0,3.0,4.0,2.0,2.0
C_34388,10,11,2017-03-30,12:39:05,5.0,42.274227,-71.097423,1.0,5.0,5.0,1.0,3.0
C_34388,10,11,2017-04-10,12:39:05,5.0,42.274227,-71.097423,5.0,2.0,2.0,5.0,2.0
C_34388,10,13,2016-10-01,11:52:58,3.0,40.852997,-74.060355,2.0,5.0,4.0,3.0,5.0
C_34388,11,16,2017-02-07,11:45:17,1.0,40.762574,-73.913447,2.0,2.0,4.0,1.0,3.0
C_34389,6,10,2018-07-13,15:49:22,2.0,39.948629,-75.142789,4.0,1.0,1.0,5.0,5.0
C_34389,9,12,2018-07-31,14:38:44,3.0,39.95852,-75.198857,4.0,1.0,3.0,1.0,1.0
C_34389,9,12,2018-08-15,14:38:44,3.0,40.762574,-73.913447,3.0,2.0,4.0,2.0,3.0
C_34389,11,12,2018-08-25,13:48:46,5.0,40.671078,-73.936336,3.0,3.0,4.0,3.0,4.0
C_34389,15,19,2018-04-22,15:56:34,2.0,40.671078,-73.936336,4.0,2.0,5.0,4.0,4.0
C_34432,9,14,2015-04-01,13:37:43,1.0,40.671078,-73.936336,3.0,2.0,4.0,1.0,5.0
C_34432,11,13,2015-10-10,14:03:10,4.0,39.952896,-75.174298,4.0,1.0,4.0,3.0,2.0
C_34432,12,13,2015-08-07,14:35:22,5.0,39.952783,-75.165586,4.0,1.0,4.0,3.0,4.0
C_34449,9,16,2016-05-04,15:46:29,5.0,40.852997,-74.060355,3.0,5.0,2.0,3.0,2.0
C_34449,9,16,2016-06-15,15:46:29,5.0,41.84493,-72.740951,3.0,3.0,3.0,3.0,2.0
C_34449,12,9,2016-10-10,13:52:07,3.0,40.852997,-74.060355,5.0,2.0,3.0,3.0,5.0
C_34449,12,16,2015-11-20,11:03:29,2.0,42.334992,-71.039093,2.0,1.0,2.0,1.0,1.0
C_34449,12,16,2016-08-10,13:56:27,2.0,39.952783,-75.165586,2.0,3.0,5.0,3.0,4.0
C_34449,12,16,2016-09-25,13:56:27,2.0,39.952896,-75.174298,2.0,3.0,4.0,1.0,3.0
C_34449,12,16,2016-10-22,13:56:27,2.0,41.567845,-72.899757,1.0,5.0,4.0,1.0,5.0
C_34449,12,16,2016-11-13,13:56:27,2.0,41.787159,-72.852046,5.0,1.0,4.0,2.0,3.0
C_34495,4,22,2017-03-05,12:27:34,0.0,39.948629,-75.142789,4.0,1.0,4.0,4.0,2.0
C_34495,4,22,2017-04-06,12:27:34,0.0,42.334992,-71.039093,4.0,2.0,4.0,2.0,4.0
C_34495,11,12,2016-09-12,12:35:44,5.0,39.952783,-75.165586,3.0,3.0,1.0,2.0,2.0
C_34495,11,12,2016-10-25,12:35:44,5.0,40.671078,-73.936336,2.0,4.0,5.0,4.0,3.0
C_34495,12,12,2016-08-24,09:04:19,0.0,41.84493,-72.740951,2.0,3.0,2.0,2.0,1.0
C_34495,12,12,2016-11-14,09:04:19,0.0,40.671078,-73.936336,1.0,2.0,4.0,1.0,4.0
C_34536,6,9,2019-10-24,12:21:48,3.0,39.952783,-75.165586,4.0,2.0,3.0,3.0,5.0
C_34536,6,9,2019-11-20,12:21:48,3.0,40.788079,-74.011357,3.0,5.0,4.0,1.0,3.0
C_34536,7,10,2019-07-27,13:10:19,3.0,41.84493,-72.740951,5.0,1.0,5.0,1.0,4.0
C_34536,8,11,2018-11-21,15:25:49,3.0,40.788079,-74.011357,5.0,2.0,2.0,2.0,3.0
C_34536,11,9,2019-02-08,16:10:30,2.0,42.334992,-71.039093,3.0,3.0,4.0,1.0,4.0
C_34536,11,9,2019-03-11,16:10:30,2.0,40.762574,-73.913447,3.0,3.0,2.0,4.0,5.0
C_34536,11,9,2019-04-26,16:10:30,2.0,42.379657,-71.061487,1.0,4.0,4.0,1.0,4.0
C_34542,11,13,2016-06-20,13:16:05,4.0,41.84493,-72.740951,4.0,1.0,4.0,1.0,2.0
C_34542,11,13,2016-11-28,13:16:05,4.0,42.379657,-71.061487,4.0,2.0,4.0,3.0,1.0
C_34542,15,11,2016-10-01,10:26:29,4.0,42.361129,-71.006975,2.0,3.0,3.0,4.0,3.0
C_34542,15,13,2016-07-10,09:36:02,2.0,42.274227,-71.097423,4.0,2.0,3.0,4.0,2.0
C_34542,15,13,2016-09-23,09:36:02,2.0,40.788079,-74.011357,5.0,2.0,2.0,1.0,2.0
C_34542,15,13,2016-10-06,09:36:02,2.0,40.671078,-73.936336,5.0,5.0,2.0,2.0,1.0
C_34564,5,14,2017-02-13,10:09:11,3.0,40.968725,-73.916999,1.0,5.0,4.0,3.0,3.0
C_34564,8,12,2016-05-19,12:21:48,2.0,40.762574,-73.913447,3.0,3.0,4.0,2.0,2.0
C_34564,11,14,2017-01-22,14:47:23,3.0,40.968725,-73.916999,3.0,4.0,2.0,2.0,3.0
C_34564,18,13,2016-09-29,16:46:32,5.0,39.952896,-75.174298,2.0,2.0,2.0,2.0,2.0
C_34564,18,13,2017-05-16,16:46:32,5.0,40.852997,-74.060355,5.0,2.0,5.0,3.0,4.0
C_34608,6,18,2015-10-19,11:06:21,0.0,42.334992,-71.039093,3.0,3.0,1.0,4.0,3.0
C_34608,8,12,2015-08-20,15:06:07,2.0,40.852997,-74.060355,4.0,2.0,1.0,4.0,4.0
C_34608,10,12,2015-04-30,16:40:18,4.0,39.952896,-75.174298,3.0,3.0,3.0,3.0,2.0
C_34608,10,12,2015-05-30,16:40:18,4.0,39.95852,-75.198857,4.0,2.0,5.0,4.0,2.0
C_34608,11,15,2015-03-06,10:28:24,2.0,42.361129,-71.006975,4.0,2.0,1.0,2.0,1.0
C_3462,12,14,2016-05-15,15:52:15,4.0,42.361129,-71.006975,3.0,3.0,5.0,3.0,4.0
C_3462,12,14,2016-07-26,15:52:15,4.0,40.968725,-73.916999,4.0,5.0,5.0,4.0,3.0
C_3462,14,12,2016-06-19,09:33:09,2.0,42.334992,-71.039093,2.0,2.0,2.0,2.0,2.0
C_3462,14,12,2016-09-24,09:33:09,2.0,40.852997,-74.060355,2.0,2.0,5.0,4.0,3.0
C_3462,14,14,2016-02-24,13:50:41,0.0,39.952783,-75.165586,3.0,4.0,5.0,4.0,3.0
C_3462,14,14,2016-05-10,13:50:41,0.0,41.787159,-72.852046,3.0,2.0,2.0,1.0,3.0
C_3462,14,14,2016-09-27,13:50:41,0.0,40.767383,-74.032328,5.0,5.0,5.0,3.0,4.0
C_34632,8,12,2017-08-26,12:40:03,2.0,40.671078,-73.936336,5.0,3.0,4.0,3.0,3.0
C_34632,10,17,2017-10-21,11:40:00,5.0,42.361129,-71.006975,2.0,4.0,4.0,4.0,4.0
C_34632,11,10,2017-10-21,11:30:23,1.0,41.84493,-72.740951,4.0,2.0,5.0,2.0,4.0
C_34632,14,17,2018-01-15,14:22:24,3.0,39.95852,-75.198857,2.0,1.0,4.0,1.0,3.0
C_34682,10,14,2017-10-28,11:11:39,2.0,40.968725,-73.916999,1.0,4.0,5.0,2.0,3.0
C_34682,10,14,2018-01-20,12:18:26,2.0,39.95852,-75.198857,5.0,2.0,5.0,3.0,4.0
C_34682,12,14,2017-06-19,16:30:41,4.0,40.788079,-74.011357,5.0,1.0,4.0,4.0,4.0
C_34682,12,14,2017-09-19,16:30:41,4.0,41.84493,-72.740951,3.0,3.0,4.0,2.0,2.0
C_34691,8,13,2018-11-10,15:21:30,1.0,41.57477,-72.9119,4.0,3.0,5.0,2.0,4.0
C_34691,10,14,2019-04-21,13:35:18,2.0,42.379657,-71.061487,1.0,2.0,5.0,3.0,3.0
C_34691,11,14,2019-07-26,16:13:52,3.0,40.599148,-73.99609,2.0,5.0,4.0,2.0,2.0
C_34691,11,14,2019-09-23,16:13:52,3.0,39.952783,-75.165586,4.0,2.0,4.0,3.0,3.0
C_34691,11,14,2019-11-10,16:13:52,3.0,40.762574,-73.913447,3.0,4.0,4.0,1.0,3.0
C_34691,12,14,2019-08-04,14:02:42,4.0,41.567845,-72.899757,4.0,2.0,1.0,5.0,5.0
C_34727,8,4,2017-08-07,11:16:56,4.0,40.852997,-74.060355,3.0,1.0,5.0,2.0,4.0
C_34727,8,4,2018-01-14,11:16:56,4.0,41.787159,-72.852046,2.0,2.0,1.0,4.0,2.0
C_34727,12,4,2017-06-17,16:57:07,2.0,39.952783,-75.165586,5.0,2.0,3.0,5.0,4.0
C_34727,12,4,2018-03-09,16:57:07,2.0,40.599148,-73.99609,2.0,5.0,5.0,3.0,4.0
C_34727,14,14,2017-04-19,15:06:36,0.0,42.379657,-71.061487,5.0,3.0,5.0,1.0,3.0
C_34730,8,8,2018-04-04,15:39:45,0.0,40.671078,-73.936336,3.0,4.0,2.0,2.0,4.0
C_34730,8,8,2018-05-24,15:39:45,0.0,40.767383,-74.032328,4.0,2.0,4.0,3.0,1.0
C_34730,10,8,2018-02-07,13:57:25,2.0,41.567845,-72.899757,4.0,1.0,5.0,4.0,5.0
C_34730,10,8,2018-07-12,13:57:25,2.0,39.952896,-75.174298,4.0,3.0,5.0,2.0,5.0
C_34730,12,12,2018-10-26,16:19:09,0.0,40.968725,-73.916999,5.0,4.0,4.0,1.0,3.0
C_34765,8,15,2016-10-16,15:27:16,5.0,39.948629,-75.142789,2.0,2.0,2.0,1.0,1.0
C_34765,9,13,2017-06-10,09:49:29,2.0,39.952783,-75.165586,1.0,2.0,5.0,3.0,3.0
C_34765,11,14,2016-08-18,13:12:43,3.0,42.379657,-71.061487,2.0,2.0,5.0,3.0,4.0
C_34765,11,15,2016-11-09,13:14:39,2.0,39.95852,-75.198857,3.0,2.0,2.0,1.0,1.0
C_34765,11,15,2017-07-13,13:14:39,2.0,39.952783,-75.165586,5.0,2.0,3.0,4.0,5.0
C_3478,6,11,2019-02-04,09:24:59,1.0,42.334992,-71.039093,5.0,5.0,3.0,2.0,2.0
C_3478,6,11,2019-08-23,09:24:59,1.0,40.767383,-74.032328,4.0,3.0,3.0,4.0,5.0
C_3478,7,11,2019-09-26,11:17:25,2.0,39.948629,-75.142789,4.0,1.0,2.0,1.0,1.0
C_3478,8,13,2018-10-28,16:10:59,1.0,42.379657,-71.061487,3.0,3.0,4.0,1.0,3.0
C_3478,10,16,2019-06-24,12:51:35,0.0,42.361129,-71.006975,2.0,4.0,5.0,4.0,3.0
C_34804,9,14,2016-10-24,12:28:02,1.0,40.599148,-73.99609,3.0,3.0,4.0,1.0,4.0
C_34804,9,14,2017-06-18,12:28:02,1.0,40.968725,-73.916999,1.0,2.0,2.0,1.0,1.0
C_34804,11,14,2017-03-23,15:34:28,3.0,39.948629,-75.142789,3.0,2.0,3.0,2.0,1.0
C_34804,12,14,2016-06-30,12:06:54,4.0,39.95852,-75.198857,2.0,1.0,2.0,1.0,1.0
C_34804,15,13,2017-04-16,14:24:19,2.0,41.57477,-72.9119,5.0,1.0,5.0,5.0,1.0
C_34835,6,15,2016-08-07,11:04:26,3.0,40.788079,-74.011357,4.0,5.0,2.0,2.0,1.0
C_34835,9,15,2016-11-14,09:26:25,0.0,42.379657,-71.061487,3.0,3.0,4.0,3.0,4.0
C_34835,9,15,2016-11-26,09:26:25,0.0,40.599148,-73.99609,4.0,3.0,5.0,5.0,2.0
C_34835,9,15,2016-12-08,09:26:25,0.0,40.767383,-74.032328,3.0,1.0,3.0,2.0,2.0
C_34836,8,5,2015-04-09,11:46:14,3.0,41.57477,-72.9119,2.0,3.0,3.0,2.0,1.0
C_34836,8,5,2015-07-27,11:46:14,3.0,42.274227,-71.097423,3.0,2.0,4.0,1.0,5.0
C_34836,8,8,2015-01-12,15:52:15,0.0,40.744634,-73.920201,2.0,3.0,4.0,5.0,1.0
C_34836,8,12,2015-09-07,11:59:13,2.0,39.952896,-75.174298,5.0,4.0,2.0,3.0,1.0
C_34836,11,5,2015-11-08,13:06:29,0.0,41.84493,-72.740951,1.0,4.0,4.0,3.0,4.0
C_34836,11,5,2016-01-06,13:06:29,0.0,39.952896,-75.174298,5.0,2.0,4.0,3.0,4.0
C_34843,6,15,2016-07-18,12:32:22,3.0,40.852997,-74.060355,2.0,2.0,1.0,1.0,2.0
C_34843,6,15,2017-01-20,12:32:22,3.0,40.767383,-74.032328,4.0,5.0,4.0,2.0,3.0
C_34843,11,19,2016-08-28,16:26:50,4.0,41.567845,-72.899757,3.0,3.0,3.0,2.0,1.0
C_34843,11,19,2016-10-27,16:26:50,4.0,42.334992,-71.039093,3.0,3.0,5.0,4.0,5.0
C_34843,12,19,2016-10-03,12:04:01,5.0,41.84493,-72.740951,5.0,1.0,5.0,3.0,4.0
C_34843,16,19,2016-04-08,10:13:59,3.0,40.968725,-73.916999,3.0,4.0,2.0,1.0,1.0
C_34886,6,12,2016-12-13,11:33:45,0.0,39.952783,-75.165586,4.0,3.0,1.0,4.0,1.0
C_34886,7,12,2016-03-22,11:55:22,1.0,40.762574,-73.913447,3.0,2.0,3.0,5.0,3.0
C_34886,7,12,2016-06-20,11:55:22,1.0,42.379657,-71.061487,1.0,4.0,4.0,3.0,3.0
C_34886,13,12,2016-08-18,12:13:38,1.0,40.788079,-74.011357,4.0,2.0,3.0,5.0,4.0
C_34886,13,12,2016-10-02,12:13:38,1.0,42.274227,-71.097423,3.0,3.0,2.0,3.0,4.0
C_34927,6,18,2017-03-13,14:32:58,0.0,40.599148,-73.99609,3.0,3.0,4.0,5.0,3.0
C_34927,6,18,2017-05-01,14:32:58,0.0,39.952783,-75.165586,2.0,3.0,1.0,3.0,4.0
C_34927,6,18,2017-06-01,14:32:58,0.0,40.968725,-73.916999,3.0,2.0,4.0,5.0,1.0
C_34927,6,18,2017-07-16,14:32:58,0.0,42.274227,-71.097423,1.0,1.0,4.0,2.0,3.0
C_34927,7,19,2017-04-14,15:44:33,0.0,40.599148,-73.99609,2.0,5.0,3.0,2.0,2.0
C_34927,8,9,2016-10-14,13:28:35,5.0,39.948629,-75.142789,3.0,3.0,2.0,4.0,5.0
C_34927,9,18,2016-12-13,14:19:02,3.0,39.952783,-75.165586,3.0,4.0,4.0,2.0,3.0
C_34927,9,18,2017-03-29,14:19:02,3.0,42.379657,-71.061487,3.0,3.0,5.0,2.0,1.0
C_34928,7,7,2015-10-10,11:40:28,0.0,40.767383,-74.032328,3.0,3.0,2.0,3.0,5.0
C_34928,9,17,2015-03-20,15:25:49,4.0,41.57477,-72.9119,2.0,3.0,3.0,2.0,3.0
C_34928,9,17,2015-09-08,15:25:49,4.0,41.57477,-72.9119,5.0,5.0,5.0,3.0,3.0
C_34930,10,6,2017-09-05,12:19:23,4.0,39.948629,-75.142789,5.0,2.0,5.0,4.0,3.0
C_34930,10,6,2018-01-20,12:19:23,4.0,42.361129,-71.006975,2.0,5.0,4.0,3.0,3.0
C_34931,6,11,2018-12-11,13:55:00,1.0,41.84493,-72.740951,5.0,5.0,5.0,3.0,4.0
C_34931,9,15,2018-09-08,10:13:01,0.0,40.599148,-73.99609,5.0,1.0,4.0,3.0,4.0
C_34931,9,15,2018-10-06,10:13:01,0.0,40.671078,-73.936336,4.0,1.0,4.0,4.0,2.0
C_34931,9,15,2018-11-19,10:13:01,0.0,41.57477,-72.9119,4.0,1.0,5.0,2.0,5.0
C_34931,9,15,2019-02-03,10:13:01,0.0,39.952896,-75.174298,4.0,2.0,4.0,4.0,1.0
C_34931,11,15,2018-07-21,15:28:13,2.0,40.762574,-73.913447,4.0,2.0,3.0,3.0,4.0
C_34969,9,13,2016-07-29,16:14:21,2.0,42.361129,-71.006975,3.0,3.0,1.0,2.0,2.0
C_34969,10,12,2015-11-11,13:59:20,4.0,40.744634,-73.920201,1.0,4.0,4.0,1.0,3.0
C_34969,14,13,2016-02-04,16:42:13,1.0,40.599148,-73.99609,1.0,1.0,4.0,1.0,2.0
C_34969,14,13,2016-04-14,16:42:13,1.0,40.788079,-74.011357,4.0,1.0,1.0,2.0,1.0
C_34969,14,13,2016-10-12,16:42:13,1.0,41.787159,-72.852046,3.0,3.0,1.0,2.0,3.0
C_3498,5,7,2018-07-25,13:06:58,4.0,40.762574,-73.913447,3.0,2.0,2.0,2.0,1.0
C_3498,10,11,2019-06-01,12:18:55,5.0,40.852997,-74.060355,3.0,5.0,3.0,1.0,2.0
C_3498,10,11,2019-07-06,12:18:55,5.0,39.952783,-75.165586,3.0,3.0,5.0,1.0,4.0
C_3498,10,12,2019-01-22,14:30:34,4.0,42.379657,-71.061487,3.0,3.0,3.0,3.0,5.0
C_3498,13,11,2018-10-23,14:16:09,2.0,40.968725,-73.916999,1.0,1.0,2.0,2.0,2.0
C_3498,13,11,2019-01-12,14:16:09,2.0,40.968725,-73.916999,4.0,5.0,1.0,1.0,2.0
C_34983,7,11,2016-08-01,10:26:00,2.0,41.84493,-72.740951,2.0,4.0,5.0,2.0,3.0
C_34983,7,11,2016-10-06,10:26:00,2.0,40.671078,-73.936336,1.0,3.0,4.0,3.0,3.0
C_34983,9,5,2016-08-29,09:45:09,4.0,40.767383,-74.032328,4.0,3.0,2.0,1.0,1.0
C_34983,16,20,2016-01-06,13:32:25,2.0,41.84493,-72.740951,4.0,2.0,4.0,2.0,1.0
C_34988,10,11,2015-07-21,16:30:12,5.0,39.952783,-75.165586,2.0,3.0,4.0,1.0,3.0
C_34988,10,18,2015-12-03,11:45:45,4.0,42.379657,-71.061487,5.0,4.0,2.0,3.0,1.0
C_34988,13,18,2015-09-25,12:24:12,1.0,40.762574,-73.913447,3.0,4.0,5.0,3.0,4.0
C_34988,13,18,2015-12-22,12:24:12,1.0,40.968725,-73.916999,3.0,3.0,4.0,5.0,3.0
C_34988,13,18,2016-02-11,12:24:12,1.0,41.567845,-72.899757,3.0,3.0,1.0,4.0,1.0
C_34988,14,12,2015-12-06,16:37:53,2.0,39.95852,-75.198857,3.0,3.0,5.0,4.0,4.0
C_34988,14,12,2016-06-09,16:37:53,2.0,42.361129,-71.006975,2.0,5.0,2.0,2.0,1.0
C_34998,6,12,2017-06-07,14:11:49,0.0,41.57477,-72.9119,1.0,4.0,5.0,3.0,4.0
C_34998,9,12,2017-06-04,13:08:24,3.0,40.788079,-74.011357,4.0,2.0,5.0,1.0,2.0
C_34998,13,12,2017-03-27,10:35:08,1.0,41.57477,-72.9119,4.0,4.0,4.0,2.0,3.0
C_34998,13,12,2017-05-18,10:35:08,1.0,41.57477,-72.9119,2.0,3.0,4.0,5.0,1.0
C_34998,13,12,2017-07-06,10:35:08,1.0,39.948629,-75.142789,3.0,4.0,5.0,1.0,3.0
C_35015,7,15,2016-05-10,14:11:49,4.0,42.274227,-71.097423,2.0,2.0,1.0,2.0,1.0
C_35015,7,15,2016-07-24,14:11:49,4.0,42.361129,-71.006975,3.0,1.0,5.0,2.0,4.0
C_35015,11,15,2016-05-24,14:46:25,2.0,42.334992,-71.039093,5.0,5.0,2.0,1.0,1.0
